EH_ID,labels,dpi,weight,weight_dpi0,weightloss,fecweight_flot,Expe,Eimeria,fecweight_DNA,Conc_DNA,P260_280,P260_230,V_H2O,Moist,oocyst_sq1,oocyst_sq2,oocyst_sq3,oocyst_sq4,dilution,mean_Neubauer,oocysts.per.tube,OPG,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,Total_DNA,Microbial_density,Genome_copies_mean,Tm_mean,Infection,Genome_copies_ngDNA,DNA_sample,DNA_g_feces,Genome_copies_gFaeces
LM0220,CEJ,9,19.66,19.72,0.3042596349,1.16,Expe005_1b,E64,0.102,67.3,1.92,1.26,17.3,1,0,2,0,1,1,0.75,7500,6465.517241379311,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.019,0.019794117647058823,1552.58280548728,74.66666666666667,Positive,31.0516561097456,2019,19794.117647058825,614640.1341723173
LM0220,BLW,7,19.1,19.72,3.1440162272,1.02,Expe005_1b,E64,0.049,86.1,1.89,0.66,36.1,0,36,38,38,28,1,35,350000,343137.2549019608,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.583,0.05271428571428572,274406.2909821718,74.5,Positive,5488.1258196434355,2583,52714.28571428571,289302632.4926325
LM0220,BDM,4,19.38,19.72,1.724137931,1.23,Expe005_1b,E64,0.064,60.1,1.88,1.73,10.1,0,1,1,0,0,1.5,0.5,7500,6097.5609756097565,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.803,0.028171875,36437.60545504924,74.5,Positive,728.7521091009849,1803,28171.875,20530313.323579308
LM0220,DFL,5,18.19,19.72,7.7586206897,0.74,Expe005_1b,E64,0.059,53.8,1.86,1.98,3.3,0,8,37,17,26,1,22,220000,297297.2972972973,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.614,0.027355932203389832,5305145.804007529,73.66666666666667,Positive,106102.91608015058,1614,27355.93220338983,2902544178.87056
LM0220,AKR,6,19.2,19.72,2.6369168357,1.21,Expe005_1b,E64,0.077,64.4,1.89,1.39,14.4,0,227,266,329,330,1,288,2880000,2380165.2892561983,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.9320000000000002,0.025090909090909094,2250673.1524833613,74.5,Positive,45013.463049667225,1932.0000000000002,25090.909090909096,1129428709.246196
LM0220,BQS,10,19.72,19.72,0,0.9,Expe005_1b,E64,0.157,18.8,1.57,0.75,NA,0,2,2,0,1,1,1.25,12500,13888.888888888889,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,0.5640000000000001,0.0035923566878980897,0,0,Negative,0,564,3592.356687898089,0
LM0220,MRU,8,19.69,19.72,0.1521298174,1.44,Expe005_1b,E64,0.149,71.1,1.9,1.75,21.1,0,2,2,3,2,2.5,2.25,56250,39062.5,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.133,0.014315436241610737,10354.518326299112,74.33333333333333,Positive,207.09036652598223,2133,14315.43624161074,2964588.9382544975
LM0220,AGO,0,19.72,19.72,0,1.41,Expe005_1b,E64,0.084,80.6,1.84,0.83,30.6,0,0,0,0,0,1,0,0,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.418,0.028785714285714286,0,0,Negative,0,2418,28785.714285714283,0
LM0220,DGN,1,19.99,19.72,-1.369168357,NA,Expe005_1b,E64,0.129,21.9,1.99,0.83,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,0.657,0.005093023255813954,0,0,Negative,0,657,5093.023255813953,0
LM0220,CIM,3,19,19.72,3.6511156187,1.4,Expe005_1b,E64,0.057,85.6,1.73,1.57,35.6,0,0,0,0,0,2.5,0,0,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,754,F,F1,1F,6.6,11.19,L2,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.568,0.04505263157894737,650.9597526063333,74.5,Positive,13.019195052126666,2568,45052.63157894737,586548.9981379171
LM0221,BFN,8,18.63,19.73,5.5752660922,1.45,Expe005_1b,E64,0.082,56.7,1.88,1.1,6.7,1,3,3,4,3,1,3.25,32500,22413.793103448275,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,1.701,0.02074390243902439,305865.0859378489,74.5,Positive,6117.301718756978,1701,20743.90243902439,126896710.04397096
LM0221,KNV,10,18.72,19.73,5.1191079574,1.06,Expe005_1b,E64,0.097,75.1,1.83,1.75,25.1,0,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.253,0.02322680412371134,1184.5799922321057,74.5,Positive,23.691599844642113,2253,23226.80412371134,550280.1489688524
LM0221,HOZ,6,18.45,19.73,6.4875823619,0.9,Expe005_1b,E64,0.049,142.6,1.89,2.02,92.6,0,14,14,26,29,1,20.75,207500,230555.55555555556,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,4.2780000000000005,0.0873061224489796,1082322.7515934566,74.5,Positive,21646.455031869133,4278,87306.12244897959,1889868053.5986967
LM0221,GTU,7,18.91,19.73,4.1561074506,1.3,Expe005_1b,E64,0.122,120.3,1.84,1.01,70.3,1,85,60,70,73,1,72,720000,553846.1538461539,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,3.609,0.029581967213114756,379018.36361347267,74.5,Positive,7580.367272269454,3609,29581.967213114756,224242176.1116431
LM0221,QUX,5,18.85,19.73,4.4602128738,0.48,Expe005_1b,E64,0.122,121.7,1.84,2.33,71.7,1,4,3,9,3,1,4.75,47500,98958.33333333334,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,3.6510000000000002,0.029926229508196723,955628.8805571042,74.5,Positive,19112.577611142086,3651,29926.22950819672,571967384.0842602
LM0221,OTW,1,19.58,19.73,0.760263558,NA,Expe005_1b,E64,0.168,68.6,1.82,1.49,18.6,0,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.058,0.012249999999999999,0,0,Negative,0,2058,12250,0
LM0221,FQS,0,19.73,19.73,0,1.54,Expe005_1b,E64,0.12,78.2,1.9,1.82,28.2,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.346,0.01955,0,0,Negative,0,2346,19550,0
LM0221,AQR,3,19.16,19.73,2.8890015205,1.05,Expe005_1b,E64,0.161,99.5,1.86,1.35,49.5,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.985,0.018540372670807454,6354.49368765797,74.5,Positive,127.08987375315941,2985,18540.372670807454,2356293.6220694464
LM0221,PQU,4,19.9,19.73,-0.8616320324,1.3,Expe005_1b,E64,0.139,76.7,1.9,2.09,26.7,1,0,0,0,0,2,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.301,0.016553956834532375,272951.4859853578,74.5,Positive,5459.029719707156,2301,16553.95683453237,90368542.33846161
LM0221,LTV,9,18.4,19.73,6.7410035479,1.04,Expe005_1b,E64,0.088,86,1.88,1.09,36,1,3,1,2,1,1,1.75,17500,16826.923076923078,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,2.58,0.02931818181818182,1813.9689546931872,74.5,Positive,36.279379093863746,2580,29318.18181818182,1063645.4325246417
LM0221,DEI,2,20.02,19.73,-1.4698428789,NA,Expe005_1b,E64,0.127,114.4,1.91,1.23,64.4,0,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,7907,37,SCHUNT,SY,7904,37,2018-05-01,3,6,5,1,EX,922,M,38,1M,5.51,9.03,L4,SCHUNT,SCHUNT,parental strains,9.8571428571,1,3.432,0.027023622047244095,201.25562080039495,74.5,Positive,4.025112416007899,3432,27023.622047244095,108773.11662786701
LM0222,HJN,7,21.91,23.99,8.670279283,1.27,Expe005_1b,E64,0.201,83.8,1.91,2.23,33.8,1,168,139,165,157,1,157.25,1572500,1238188.9763779528,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,2.5140000000000002,0.012507462686567165,189309.97427977057,74.5,Positive,3786.1994855954113,2514,12507.462686567163,47355748.7899844
LM0222,CRW,0,23.99,23.99,0,2.47,Expe005_1b,E64,0.12,52.1,1.8,0.34,2.1,1,0,0,0,0,1,0,0,0,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,1.563,0.013025,0,0,Negative,0,1563,13025,0
LM0222,AKQ,6,21.38,23.99,10.8795331388,0.87,Expe005_1b,E64,0.126,62.5,1.9,0.64,12.5,0,20,30,16,26,1,23,230000,264367.816091954,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,1.875,0.01488095238095238,1001891.05208628,74.16666666666667,Positive,20037.821041725598,1875,14880.952380952382,298181860.73996425
LM0222,FVX,8,23.38,23.99,2.5427261359,1.5,Expe005_1b,E64,0.126,118.3,1.91,2.4,68.3,0,23,11,14,18,1,16.5,165000,110000,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,3.549,0.028166666666666666,19763.25488685566,74.5,Positive,395.2650977371132,3549,28166.666666666668,11133300.25292869
LM0222,FIU,5,21.62,23.99,9.8791162985,0.54,Expe005_1b,E64,0.094,77.3,1.89,1.92,27.3,1,2,4,3,3,1,3,30000,55555.555555555555,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,2.319,0.024670212765957447,1756663.6041777045,74.5,Positive,35133.27208355409,2319,24670.212765957447,866745297.4655524
LM0222,JMZ,9,23.71,23.99,1.1671529804,1.36,Expe005_1b,E64,0.146,73.8,1.81,2.08,23.8,1,5,4,11,7,1,6.75,67500,49632.35294117647,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,2.214,0.015164383561643836,1134.8506294942076,74.5,Positive,22.697012589884153,2214,15164.383561643837,344186.20461646246
LM0222,IJU,4,22.35,23.99,6.8361817424,0.92,Expe005_1b,E64,0.328,1.8,2.52,0.36,NA,1,0,1,1,0,1,0.5,5000,5434.782608695652,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,0.054,1.6463414634146343e-4,4293.9579051996225,74.66666666666667,Positive,85.87915810399245,54,164.6341463414634,14138.641882974367
LM0222,BIN,3,22.48,23.99,6.2942892872,1.3,Expe005_1b,E64,0.119,3.7,1.49,0.41,NA,0,0,0,0,0,1.5,0,0,0,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,0.111,9.327731092436974e-4,0,0,Negative,0,111,932.7731092436975,0
LM0222,DGM,2,23.83,23.99,0.6669445602,NA,Expe005_1b,E64,0.123,12.3,1.85,1.08,NA,1,NA,NA,NA,NA,NA,NA,NA,0,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,0.369,0.003,0,0,Negative,0,369,3000,0
LM0222,PQV,1,23.86,23.99,0.5418924552,NA,Expe005_1b,E64,0.12,49.7,1.88,2.09,NA,0,NA,NA,NA,NA,NA,NA,NA,0,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,1.491,0.012425,0,0,Negative,0,1491,12425,0
LM0222,BQX,10,23.87,23.99,0.5002084202,1.1,Expe005_1b,E64,0.139,57.6,1.84,1.65,7.6,1,0,0,0,0,1,0,0,0,STRA x BUSNA,dom x mus,STRA_BUSNA,SY,6346,55,BUSNA,SY,6111,60,2018-03-07,2,5,2,3,EX,659,M,F1,1M,7.57,10.51,P3,STRA,BUSNA,inter subsp. hybrids,17.7142857143,1,1.728,0.012431654676258992,296.2229760320564,74.5,Positive,5.924459520641128,1728,12431.654676258991,73650.83490408538
LM0223,QVW,9,22.06,20.73,-6.4158224795,0.78,Expe005_1b,E64,0.083,138.7,1.84,2.21,88.7,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,4.1610000000000005,0.05013253012048193,1593.6287137432118,74.5,Positive,31.872574274864238,4161,50132.530120481926,1597852.7898519288
LM0223,RXY,0,20.73,20.73,0,2.44,Expe005_1b,E64,0.12,56.8,1.79,0.27,6.8,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,1.704,0.014199999999999999,0,0,Negative,0,1704,14200,0
LM0223,KOQ,1,21.41,20.73,-3.2802701399,NA,Expe005_1b,E64,0.208,75.7,1.81,1.46,25.7,1,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.271,0.01091826923076923,271.1410694840022,74.33333333333333,Positive,5.422821389680044,2271,10918.26923076923,59207.82392290086
LM0223,BWY,6,21.57,20.73,-4.0520984081,1.17,Expe005_1b,E64,0.043,95.9,1.89,1.67,45.9,0,8,7,5,8,1,7,70000,59829.059829059835,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.8770000000000002,0.06690697674418605,1615794.508700906,74.5,Positive,32315.89017401812,2877,66906.97674418605,2162158512.3407006
LM0223,FGK,4,21.42,20.73,-3.3285094067,1.1,Expe005_1b,E64,0.103,101.3,1.92,2.15,51.3,0,1,1,0,2,1,1,10000,9090.90909090909,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.039,0.02950485436893204,277959.36370647396,74.5,Positive,5559.187274129479,3039,29504.85436893204,164023010.93281054
LM0223,AIR,5,21.4,20.73,-3.2320308731,0.65,Expe005_1b,E64,0.06,140.5,1.89,2.12,90.5,0,4,2,3,5,1,3.5,35000,53846.153846153844,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,4.215,0.07024999999999999,2048090.5470000594,74.5,Positive,40961.81094000119,4215,70250,2877567218.5350833
LM0223,AGM,2,21.77,20.73,-5.0168837434,NA,Expe005_1b,E64,0.149,154.4,1.75,3.36,104.4,1,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,4.632,0.03108724832214765,0,0,Negative,0,4632,31087.248322147654,0
LM0223,JLW,7,21.9,20.73,-5.6439942113,1.42,Expe005_1b,E64,0.061,119.7,1.89,2.48,69.7,0,11,7,5,8,2,7.75,155000,109154.92957746479,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.591,0.058868852459016394,241943.00805631105,74.5,Positive,4838.860161126221,3591,58868.852459016394,284858144.8951518
LM0223,AOU,3,20.46,20.73,1.3024602026,1.13,Expe005_1b,E64,0.106,94.5,1.88,1.03,44.5,1,0,0,0,0,2,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.835,0.026745283018867923,1960.0909791481442,74.5,Positive,39.201819582962884,2835,26745.283018867925,1048463.7596009413
LM0223,ALQ,8,21.24,20.73,-2.4602026049,0.95,Expe005_1b,E64,0.093,51.8,1.94,1.59,1.8,1,1,1,0,0,1,0.5,5000,5263.1578947368425,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,1.554,0.016709677419354838,1752.9009816443863,74.5,Positive,35.05801963288773,1554,16709.677419354837,585808.1990269626
LM0223,UXY,10,22.28,20.73,-7.4770863483,0.93,Expe005_1b,E64,0.164,115.8,1.91,2.07,65.8,1,2,0,1,0,1,0.75,7500,8064.516129032258,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,822,M,37,1M,6.5,10.5,L3,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.474,0.021182926829268294,0,0,Negative,0,3474,21182.92682926829,0
LM0224,NOV,8,20.78,19.21,-8.1728266528,1.52,Expe005_1b,E64,0.114,54.8,1.86,2.65,4.8,0,1,3,3,1,1,2,20000,13157.894736842105,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.6440000000000001,0.014421052631578949,75540.56227292909,74.16666666666667,Positive,1510.8112454585819,1644,14421.052631578947,21787488.48713955
LM0224,IMR,6,18.09,19.21,5.8302967205,1.29,Expe005_1b,E64,0.099,98.9,1.89,1.43,48.9,1,21,20,25,24,1,22.5,225000,174418.60465116278,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.967,0.02996969696969697,1669613.374506243,74.33333333333333,Positive,33392.26749012486,2967,29969.696969696968,1000756137.8101057
LM0224,BNY,10,19.63,19.21,-2.1863612702,1.75,Expe005_1b,E64,0.137,88.7,1.87,2.06,38.7,0,2,1,0,0,1,0.75,7500,4285.714285714285,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.661,0.019423357664233577,958.1181391825203,74.5,Positive,19.162362783650405,2661,19423.357664233576,372197.4260386403
LM0224,GTX,4,18.9,19.21,1.6137428423,2.01,Expe005_1b,E64,0.117,1.4,2.9,0.03,NA,1,2,2,3,3,1,2.5,25000,12437.810945273633,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,0.042,3.58974358974359e-4,6042.486985957356,74.5,Positive,120.84973971914712,42,358.97435897435895,43381.957847898964
LM0224,FMY,2,19.92,19.21,-3.695991671,NA,Expe005_1b,E64,0.075,88.4,1.93,0.47,38.4,0,NA,NA,NA,NA,NA,NA,NA,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.652,0.03536,120.45422884978909,74.5,Positive,2.409084576995782,2652,35360,85185.23064257085
LM0224,OPS,7,19.89,19.21,-3.5398230088,1.55,Expe005_1b,E64,0.091,102.3,1.89,2.35,52.3,0,11,11,18,13,1,13.25,132500,85483.87096774194,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,3.069,0.03372527472527472,729839.6631677843,74.5,Positive,14596.793263355687,3069,33725.27472527473,492280862.91471
LM0224,AMW,9,19.56,19.21,-1.8219677251,1.96,Expe005_1b,E64,0.125,92.7,1.92,1.36,42.7,1,0,2,1,2,1,1.25,12500,6377.551020408164,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,2.781,0.022248,8625.35312782739,74.5,Positive,172.5070625565478,2781,22248,3837937.1277580755
LM0224,KVZ,0,19.21,19.21,0,1.64,Expe005_1b,E64,0.091,40,1.91,0.75,NA,0,0,0,0,0,1,0,0,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.2,0.013186813186813187,0,0,Negative,0,1200,13186.813186813188,0
LM0224,EGN,3,17.97,19.21,6.4549713691,1.4,Expe005_1b,E64,0.114,60.1,1.8,0.25,10.1,0,0,0,0,0,1,0,0,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.803,0.01581578947368421,1064.8682721520202,74.5,Positive,21.297365443040402,1803,15815.78947368421,336834.6481912442
LM0224,EIL,5,18.41,19.21,4.1644976575,0.78,Expe005_1b,E64,0.184,55.6,1.91,1.81,5.6,0,6,6,1,4,1,4.25,42500,54487.179487179485,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,1.668,0.009065217391304347,3390455.141336376,74.16666666666667,Positive,67809.10282672751,1668,9065.217391304348,614704258.233595
LM0224,EMQ,1,19.96,19.21,-3.9042165539,NA,Expe005_1b,E64,0.118,25.6,1.84,1.53,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BUSNA x PWD,mus x mus,BUSNA_PWD,SY,6115,60,PWD,SY,7040,43,2018-04-01,3,4,2,2,EX,753,M,F1,1M,6.55,11.17,P3,BUSNA,PWD,outbred hybrids,14.1428571429,1,0.768,0.006508474576271186,0,0,Negative,0,768,6508.474576271186,0
